x,y,z,timestamp,00:0B:86:96:59:A0,00:0B:86:96:59:A1,00:0B:86:96:59:A2,00:0B:86:96:60:80,00:0B:86:96:60:81,00:0B:86:96:60:82,00:0B:86:96:61:C0,00:0B:86:96:61:C1,00:0B:86:96:61:C2,00:0B:86:96:62:60,00:0B:86:96:62:61,00:0B:86:96:62:62,00:0B:86:96:62:68,00:0B:86:96:62:69,00:0B:86:96:62:6A,00:0B:86:96:63:A0,00:0B:86:96:69:00,00:0B:86:96:69:01,00:0B:86:96:69:02,00:0B:86:96:6F:02,00:0B:86:96:70:C2,00:0B:86:96:75:40,00:0B:86:96:9C:60,00:0B:86:96:9C:61,00:0B:86:96:9C:62,00:0B:86:96:9E:00,00:0B:86:96:A0:41,00:0B:86:96:A0:42,00:11:32:9D:2B:30,00:11:32:9D:30:3A,00:11:32:AD:8C:82,00:11:32:AD:8E:B7,00:11:32:B6:79:9E,00:11:32:B6:7A:25,00:11:32:B6:7A:26,00:11:32:B6:7A:7F,00:11:32:B6:7C:1E,00:11:32:B6:80:33,00:11:32:B6:85:47,00:11:32:B6:85:C9,00:11:32:B6:86:00,00:11:32:B6:87:7C,00:11:32:E3:3A:5B,00:11:32:E3:3A:5C,00:1A:1E:F3:67:A0,00:1D:AA:0F:AC:F8,04:8D:38:04:4E:86,04:8D:38:04:4E:89,04:D4:C4:40:ED:48,04:D4:C4:B5:E5:28,04:D9:F5:12:66:50,04:D9:F5:D9:F4:A0,0A:28:19:84:B7:DF,0C:80:63:03:D2:D6,0C:9D:92:02:8B:20,0C:9D:92:02:8B:40,0C:9D:92:02:8B:4C,0C:9D:92:54:AB:50,10:62:EB:D5:AC:C1,10:62:EB:D5:AC:C3,10:6F:3F:39:48:FE,16:11:32:9D:2B:30,16:11:32:9D:2B:31,16:11:32:9D:30:3A,16:11:32:9D:30:3B,16:11:32:AD:8C:83,16:11:32:B6:7A:7F,16:11:32:B6:7B:24,16:11:32:B6:80:33,16:11:32:B6:85:47,16:11:32:B6:86:00,16:11:32:B6:86:01,16:11:32:B6:87:7C,1C:87:2C:CE:8F:B0,24:4B:FE:E4:03:50,28:ED:E0:C8:39:99,2C:FD:A1:0B:86:30,38:D5:47:1E:82:D4,40:3F:8C:E3:E4:F5,40:9B:CD:A0:2D:18,40:B0:76:34:03:48,40:B0:76:34:03:4C,44:A5:6E:41:9B:BA,44:A5:6E:41:9B:BC,4A:E2:44:27:58:F2,4C:E6:76:22:AE:0C,54:13:79:71:75:B0,60:E3:27:EB:D7:6C,62:70:71:4D:42:59,64:70:02:61:A9:EC,6C:F3:7F:31:F6:E1,6C:F3:7F:31:F6:E2,6C:F3:7F:31:FA:20,6C:F3:7F:31:FA:21,6C:F3:7F:31:FA:22,6C:F3:7F:3A:B7:B0,6C:F3:7F:3A:B7:B1,6C:F3:7F:3A:B7:B2,6C:F3:7F:3A:C1:52,6C:F3:7F:3A:C2:90,6C:F3:7F:3A:C2:91,6C:F3:7F:3A:C2:92,74:DA:38:10:10:60,74:DA:38:D4:E9:80,74:DA:DA:E2:2A:1A,78:D2:94:C5:33:64,84:D8:1B:35:ED:BA,86:2A:FD:78:C5:90,8C:3B:AD:22:02:66,8C:3B:AD:22:02:68,90:9A:4A:09:41:62,90:9A:4A:09:41:63,A2:9A:4A:09:41:64,A2:C9:E3:4B:6C:90,AA:9A:4A:09:41:65,AA:C9:E3:4B:6C:91,B0:6E:BF:3E:C6:B8,B8:27:EB:A2:E0:72,B8:A3:86:57:17:67,C0:C9:E3:4B:6C:9E,C0:C9:E3:4B:6C:9F,D4:5D:64:E0:9F:88,D4:5D:64:E0:9F:8C,D4:5D:64:E1:66:94,D4:EE:07:14:54:72,DA:3B:BF:FC:22:5E,DA:96:F2:A6:23:93,DC:74:A8:FF:5C:8A,DC:FB:02:61:9E:31,DC:FB:02:61:9E:36,F4:28:53:7D:81:EE,F6:28:53:78:81:EE
1.1,5.18,1.01,1621506130.78525,,,,,,,-63.0,-63.0,-63.0,-62.0,-61.0,-58.0,,-89.0,-88.0,-52.0,,,,,-52.0,,,,,,,,-53.0,-29.0,-25.0,-46.0,,,-84.0,-53.0,,,,,,,-60.0,,,-72.0,,-79.0,,,,,,,-32.0,-63.0,-71.0,,,,,-36.0,-46.0,-29.0,-38.0,-33.0,-50.0,-68.0,,,,-72.0,,,,,,,,,-43.0,-55.0,,-71.0,-49.0,,,,,,,,-68.0,-67.0,-69.0,,,,,,,,,,-86.0,-83.0,-83.0,,,-73.0,,,,-75.0,,-70.0,,,-63.0,-76.0,,-55.0,-76.0,,,,,,-58.0,-65.0,,
1.1,5.18,1.01,1621506135.0484867,,,,,,,-63.0,-66.0,-63.0,-62.0,-61.0,-58.0,-85.0,-86.0,-88.0,-52.0,,,,,-46.0,,,,,,,,-37.0,-36.0,-31.0,-46.0,,,-84.0,-52.0,,,,,,,-60.0,,,-72.0,,-74.0,,,,,,,-30.0,-64.0,-70.0,,,,,-43.0,-46.0,-31.0,-38.0,-33.0,-53.0,-68.0,-69.0,,-59.0,-72.0,,,,,,,,,-47.0,-55.0,-58.0,-71.0,-54.0,,,,,,,,-68.0,-67.0,-69.0,,,-69.0,,,,,,,-86.0,-83.0,-83.0,,,-72.0,,,,-75.0,,-70.0,,,-62.0,-76.0,-70.0,-57.0,-76.0,,,,,,-58.0,-65.0,,
13.3,2.74,1.01,1621512476.274082,,,,-62.0,,-63.0,,,,,,,,,,,,,,,-35.0,,,,,,,,-25.0,-42.0,-40.0,-41.0,,,,,,,-64.0,,,,,,,,-59.0,-72.0,,,,,,,-33.0,,-74.0,,,,,-31.0,-38.0,,,,,,,,,,,,,,,,,,-60.0,-62.0,,-74.0,-70.0,,,,,,,,,,-67.0,,,,,,,,,,,,,,,-76.0,,-61.0,,-73.0,,,,,-64.0,-73.0,-56.0,-61.0,-81.0,,,,,,-49.0,-69.0,,
13.3,2.74,1.01,1621512480.5457425,,,,-62.0,,-62.0,,,,,,,-85.0,-86.0,-86.0,,,,,,-41.0,,,,,,,,-25.0,-40.0,-63.0,-45.0,,,,-64.0,,,-64.0,,,-60.0,,,,,-58.0,-73.0,,,,,,,-31.0,,-74.0,,,,,-31.0,-38.0,-42.0,-52.0,-46.0,-63.0,,,,,,-61.0,,-68.0,,,,,,-57.0,-65.0,-68.0,-73.0,-70.0,,,,,,,,,,-67.0,,,,,,,,,,-81.0,,,,,-77.0,,-64.0,,-73.0,,,,,-69.0,-74.0,-60.0,-62.0,-81.0,,,-87.0,,,-49.0,-69.0,,
13.3,2.74,1.01,1621512484.572206,,,,-60.0,-59.0,-60.0,,,,,,,-85.0,-86.0,-86.0,,,,,,-41.0,,,,,,,,-62.0,-41.0,-40.0,-41.0,,,,-60.0,,,-64.0,,-61.0,-60.0,,,,,-58.0,-73.0,,,,,,,-31.0,-70.0,-71.0,,,,,-31.0,-38.0,-41.0,-51.0,-45.0,-61.0,,,,,,-61.0,,-68.0,,,,,,-57.0,-62.0,-68.0,-72.0,-70.0,,,,,,,,,,-67.0,,,,,,,,,,-82.0,,,,,-77.0,,-64.0,,-70.0,,,,,-65.0,-70.0,-52.0,-60.0,-83.0,,,-87.0,,,-47.0,-69.0,,
13.3,2.74,1.01,1621512488.8726795,,,,-61.0,-59.0,-62.0,,,,,,,-85.0,-86.0,-86.0,,,,,,-38.0,,,,,,,,-25.0,-43.0,-39.0,-41.0,,,,-62.0,,,-64.0,,-58.0,-60.0,,,,,-57.0,-73.0,,,,,,,-32.0,-70.0,-72.0,,,,,-25.0,-38.0,-41.0,-51.0,-45.0,-61.0,,,,,-73.0,-61.0,,-68.0,,,,,,-53.0,-62.0,-68.0,-73.0,-57.0,,,,,,,,,,-67.0,,,,,,,,,,-82.0,-84.0,,,,-77.0,,-64.0,,-71.0,,,,,-66.0,-71.0,-59.0,-60.0,-80.0,,,-87.0,,,-50.0,-70.0,,
13.3,2.74,1.01,1621512493.0431702,,,,-61.0,-63.0,-62.0,,,,,,,-85.0,-86.0,-86.0,-68.0,,,,-64.0,-35.0,,,,,,,,-26.0,-44.0,-39.0,-41.0,,,,-59.0,,,-64.0,,-57.0,-60.0,,,,,-58.0,-73.0,,,,,,,-32.0,-70.0,-74.0,,,,,-68.0,-38.0,-41.0,-51.0,-45.0,-61.0,,,-64.0,,-72.0,-61.0,,-68.0,,,,,,-57.0,-62.0,-68.0,-74.0,-57.0,,,,,,,,,,-67.0,,,,,,,,,,-82.0,-84.0,-79.0,,,-77.0,,-61.0,-62.0,-71.0,,,,,-64.0,-71.0,-59.0,-61.0,-80.0,,,-87.0,,,-50.0,-69.0,,
7.22,7.62,1.01,1621502588.8675005,,,,,,,-59.0,-69.0,-58.0,,,,-85.0,-83.0,-85.0,-59.0,,,,,-39.0,,,,,,,,-41.0,-41.0,-30.0,-44.0,,,,,,,,,,,,,,-67.0,,-73.0,,,,,,,-34.0,,-68.0,,,,,-46.0,-45.0,-40.0,-47.0,-39.0,,,,,,-74.0,,,,,,,,,-62.0,-59.0,,-74.0,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,-82.0,,-82.0,-75.0,,,,,-70.0,-76.0,,-57.0,-75.0,,,,,,-55.0,-73.0,,
7.22,7.62,1.01,1621502592.995468,,,,,,,-61.0,-57.0,-58.0,,,,-88.0,-86.0,-87.0,-59.0,,,,,-42.0,,,,,,,,-43.0,-39.0,-28.0,-43.0,,,,,,,,,,,,,,-67.0,,-75.0,,,,,,,-33.0,,-67.0,,,,,-40.0,-45.0,-40.0,-47.0,-40.0,,,,,,-74.0,,,,,,,,,-41.0,-59.0,-62.0,-75.0,-58.0,,,,,,,,,,,,,,,,,,,,,,,-61.0,-65.0,-80.0,-82.0,,-83.0,-76.0,-62.0,,-67.0,,-65.0,-76.0,,-57.0,-74.0,,,,,,-53.0,-74.0,,
7.22,7.62,1.01,1621502597.2511518,,,,,,,-69.0,-57.0,-56.0,,,,-88.0,-86.0,-87.0,-59.0,,,,,-39.0,,,,,,,,-39.0,-41.0,-30.0,-45.0,,,,-62.0,,,,,,,,,,-67.0,,-74.0,,,,,,,-31.0,,-68.0,,,,,-40.0,-46.0,-41.0,-48.0,-39.0,,,,,,-74.0,,,,,,,,,-40.0,-59.0,-62.0,-76.0,-56.0,,,,,,,,,,,,,,,,,,,,,,,-61.0,-65.0,-80.0,-82.0,,-83.0,-76.0,-69.0,,-67.0,,-67.0,-76.0,,-58.0,-74.0,,,,,,-56.0,-74.0,,
7.22,7.62,1.01,1621502601.420766,,,,,,,-58.0,-58.0,-54.0,,,,-84.0,-84.0,-85.0,-59.0,,,,,-42.0,,,,,,,,-39.0,-41.0,-28.0,-43.0,,,,-61.0,,,,,,,,,,-67.0,-60.0,-74.0,,,,,,,-33.0,,-67.0,,,,,-39.0,-45.0,-41.0,-47.0,-39.0,,,,,,-74.0,,,,,,,,,-41.0,-59.0,-61.0,-75.0,-54.0,,,,,,,,,,,,,,,,,,,,,,,-61.0,-65.0,-79.0,-81.0,,-82.0,-76.0,-68.0,-58.0,-68.0,,-61.0,-76.0,-58.0,-58.0,-74.0,,,,,,-56.0,-75.0,,
7.22,7.62,1.01,1621502605.5855176,,,,,,,-62.0,-62.0,-62.0,,,,-84.0,-84.0,-84.0,-59.0,,,,,-38.0,,,,,,,,-40.0,-41.0,-28.0,-46.0,,,,-50.0,,,,,,,,,-72.0,-67.0,-61.0,-74.0,,,,,,,-32.0,,-68.0,,,,,-42.0,-45.0,-46.0,-47.0,-39.0,-61.0,,,,,-74.0,,,,,,,,,-40.0,-59.0,-63.0,-76.0,-54.0,,,,,,,,,,-71.0,,,,,,,,,,,,,-61.0,-65.0,-78.0,-81.0,,-82.0,-77.0,-68.0,-58.0,-68.0,,-63.0,-76.0,-59.0,-58.0,-74.0,,,,,,-55.0,-75.0,,
8.42,5.18,1.01,1621505396.669278,,,,,,,,,,,,,-85.0,-85.0,-85.0,,,,,,-50.0,,,,,,,,-33.0,,-33.0,-45.0,,,,,,,,,-66.0,,-68.0,-88.0,,,,-71.0,,,,,,,-36.0,-66.0,-71.0,,,,,-34.0,,-35.0,,,,,,,,-77.0,,,,,,,,,-44.0,-68.0,,-73.0,,,,,,,,,,,-70.0,,,,,,,,,,,,-79.0,,,-73.0,,-65.0,,-72.0,,,,,-47.0,-72.0,,-50.0,,,,,,,-47.0,-65.0,,
8.42,5.18,1.01,1621505404.6819556,,,,,,,,,-61.0,,,,-85.0,-85.0,-85.0,-68.0,,,,,-45.0,,,,,,,,-32.0,-38.0,-33.0,-43.0,,,,,,-69.0,,,-61.0,,-74.0,-88.0,-69.0,,,-71.0,,,,,,,-37.0,-68.0,-71.0,,,,,-31.0,-42.0,-37.0,-51.0,-41.0,-61.0,,,,,-78.0,,,-75.0,,,,,,-49.0,-66.0,-56.0,-74.0,-64.0,,,,,,,,,-68.0,-70.0,,,,,,,,,,-87.0,-79.0,-79.0,,,-75.0,,-63.0,,-72.0,,,,,-50.0,-72.0,,-59.0,-83.0,,,,,,-48.0,-66.0,,
8.42,5.18,1.01,1621505408.8805199,,,,,,,,,-61.0,,,,-85.0,-85.0,-85.0,-66.0,,,,,-46.0,,,,,,,,-33.0,-35.0,-33.0,-42.0,,,-88.0,,,-69.0,,,-61.0,,-74.0,-88.0,-70.0,,-52.0,-71.0,,-70.0,,,-72.0,,-37.0,-65.0,-71.0,,,,,-32.0,-41.0,-37.0,-52.0,-41.0,-61.0,,,,-62.0,-78.0,,,-75.0,,,,,,-51.0,-66.0,-56.0,-73.0,-64.0,,,,,,,,-67.0,-68.0,-70.0,,,,,,,,,,-87.0,-82.0,-79.0,,,-75.0,,-63.0,,-72.0,-64.0,,,,-68.0,-72.0,,-63.0,-83.0,,,,,,-47.0,-66.0,,
8.42,5.18,1.01,1621505413.066717,,,,,,,-64.0,-64.0,-65.0,,,,-85.0,-86.0,-86.0,-66.0,,,,,-48.0,,,,,,,,-34.0,-36.0,-34.0,-43.0,,,-88.0,-59.0,,-69.0,,,-62.0,,-74.0,-88.0,-70.0,,-52.0,-70.0,,-70.0,,,-72.0,,-36.0,-64.0,-72.0,,,,,-32.0,-42.0,-37.0,-51.0,-40.0,-61.0,,,,-62.0,-78.0,,,-75.0,,,,,,-51.0,-66.0,-50.0,-74.0,-64.0,,,,,,,,-67.0,-68.0,-70.0,,,,,,,,,,-87.0,-83.0,-80.0,,,-75.0,,-63.0,,-72.0,-64.0,,,,-68.0,-72.0,,-63.0,-83.0,-87.0,,,,,-47.0,-67.0,,
3.54,7.62,1.01,1621502998.630788,,,,,-63.0,-62.0,-62.0,,,,,,-85.0,-86.0,-85.0,,,,,,-47.0,,,,,,,,-31.0,-31.0,-27.0,-49.0,,,,-77.0,,,,,,,,,,,,-74.0,,,,,,,-36.0,,-74.0,,,,,-32.0,-49.0,-30.0,-47.0,,,,,,,,,,,,,,,,-53.0,-62.0,-60.0,-72.0,-62.0,,,,,,,,,,-71.0,,,,,,,,,,,,,,,,-82.0,,-83.0,,,,,,,-77.0,,-55.0,,,,,,,-60.0,-68.0,,
3.54,7.62,1.01,1621503006.801344,,,,,-66.0,-66.0,-62.0,,,,,,-86.0,-85.0,-87.0,,,,,,-48.0,,,,,,,,-57.0,-30.0,-26.0,-55.0,,,,-77.0,,,,,,,,,,,-57.0,-74.0,,-65.0,,,,,-34.0,-58.0,-74.0,,,,,-32.0,-49.0,-30.0,-47.0,-38.0,,,,,,-75.0,,,,,,,,,-54.0,-63.0,-58.0,-71.0,-62.0,,,,,,,,,-67.0,-71.0,,-65.0,-64.0,,,,,,,,-87.0,,-59.0,-59.0,,-83.0,,-82.0,-77.0,,-76.0,,,-60.0,-77.0,-66.0,-54.0,-79.0,,,,,,-60.0,-68.0,,
3.54,7.62,1.01,1621503011.0481293,,,,-68.0,-66.0,-66.0,-67.0,,,,,,-90.0,-90.0,-90.0,,,,,,-49.0,,,,,,,,-30.0,-30.0,-27.0,-49.0,,,,-59.0,,-67.0,,,,,,-86.0,,,-57.0,-74.0,,-68.0,,,,,-33.0,-58.0,-75.0,,,,,-29.0,-49.0,-30.0,-47.0,-38.0,-61.0,,,,,-75.0,,,,,,,,,-43.0,-63.0,-61.0,-71.0,-62.0,,,,,,,,,-67.0,-71.0,,-63.0,-64.0,,,,,,,,-87.0,-87.0,-59.0,-59.0,,-82.0,,-82.0,-77.0,,-76.0,-67.0,,-59.0,-77.0,-66.0,-59.0,-79.0,,,,,,-60.0,-68.0,,
3.54,7.62,1.01,1621503015.1667044,,,,-68.0,-66.0,-66.0,-70.0,-67.0,-64.0,,,,-90.0,-86.0,-86.0,-57.0,,,,,-56.0,,,,,,,,-29.0,-36.0,-27.0,-49.0,,,,-59.0,,-67.0,,,,,-73.0,-86.0,,,-56.0,-74.0,,-68.0,,,,,-34.0,-58.0,-75.0,,,,,-64.0,-49.0,-32.0,-47.0,-39.0,-61.0,,,,,-75.0,,,,,,,,,-54.0,-63.0,-61.0,-72.0,-62.0,,,,,,,,,-67.0,-71.0,-66.0,-63.0,-64.0,,,,,,,,-89.0,-87.0,-59.0,-59.0,-75.0,-82.0,,-83.0,-78.0,-73.0,-76.0,-65.0,,-59.0,-77.0,-66.0,-55.0,-79.0,,,,,,-60.0,-69.0,,
7.2,3.96,1.01,1621506806.6081686,,,,,,,,,,-57.0,-57.0,-58.0,,,,-65.0,,,,,-40.0,,,,,,,,-58.0,-39.0,-30.0,-39.0,,,,-53.0,,,,,-58.0,,,,,,-57.0,-72.0,,,,,,,-29.0,-64.0,-77.0,,,,,,-46.0,-42.0,,-43.0,-53.0,,,,,-72.0,,,,,,-87.0,,,-51.0,-66.0,-58.0,-69.0,-58.0,,,,,,,,,,,,-72.0,,,,,,,,,,,,,,-74.0,,-74.0,-74.0,,,,,-62.0,-70.0,,-48.0,-71.0,,,,,,-52.0,-65.0,,
7.2,3.96,1.01,1621506810.843223,,,,,,,-65.0,-65.0,-64.0,-57.0,-57.0,-58.0,,,,-65.0,,,,,-39.0,,,,,,,,-31.0,-39.0,-66.0,-39.0,,,,-49.0,,,,,-58.0,,,,-66.0,,-55.0,-72.0,,,,,,,-31.0,-62.0,-77.0,,,,,-32.0,-42.0,-39.0,-44.0,-43.0,-53.0,,,,,-72.0,,,,,,-87.0,,,-50.0,-66.0,-57.0,-69.0,-61.0,,,,,,,,,,,,-72.0,,,,,,,,-83.0,-84.0,,-52.0,,,-73.0,,-74.0,-70.0,,,,,-59.0,-71.0,-63.0,-55.0,-71.0,,,,,,-50.0,-64.0,,
7.2,3.96,1.01,1621506815.0285685,,,,,-61.0,-61.0,-65.0,-65.0,-64.0,-60.0,-62.0,-60.0,,,,,,,,,-41.0,,,,,,,,-32.0,-38.0,-35.0,-41.0,,,-87.0,-56.0,,,,,-54.0,,,,-70.0,,-56.0,-71.0,,,,,,,-30.0,-68.0,-78.0,,,,,-31.0,-42.0,-38.0,-44.0,-43.0,-53.0,,,,,,,,,,,,,,-45.0,-66.0,-57.0,-69.0,-61.0,,,,,,,,,,,,,,,,,,,,-83.0,-84.0,,-52.0,,-71.0,-74.0,-66.0,-74.0,-70.0,,,,,-59.0,-70.0,-63.0,-54.0,,,,,,,-50.0,-64.0,,
7.2,3.96,1.01,1621506819.2855065,,,,,-61.0,-61.0,-65.0,-65.0,-64.0,-60.0,-63.0,-60.0,,,,-65.0,,,,,-40.0,,,,,,,,-31.0,-36.0,-30.0,-40.0,,,-88.0,-58.0,,,,,-54.0,,,,-69.0,,-54.0,-72.0,,,,,,,-31.0,-65.0,-79.0,,,,,-58.0,-42.0,-38.0,-44.0,-43.0,-53.0,,,,,,,,,,,,,,-53.0,-66.0,-57.0,-69.0,-61.0,,,,,,,,,,,,,,,,,,,,-83.0,-88.0,,-52.0,,-74.0,-73.0,-66.0,-74.0,-70.0,,-57.0,,,-59.0,-70.0,-63.0,-52.0,,,,,,,-49.0,-65.0,,
7.2,3.96,1.01,1621506823.519337,,,,,-61.0,-61.0,-65.0,-65.0,-64.0,-59.0,-58.0,-60.0,,,,-63.0,,,,,-39.0,,,,,,,,-37.0,-38.0,-29.0,-41.0,,,-88.0,-57.0,,,,,-53.0,,,,-69.0,,-55.0,-72.0,,,,,,,-30.0,-62.0,-79.0,,,,,-32.0,-42.0,-38.0,-44.0,-43.0,-53.0,,,,,,,,,,,,,,-54.0,-66.0,-57.0,-69.0,-54.0,,,,,,,,,-68.0,-68.0,,,,,,,,,,-83.0,-88.0,,-52.0,,-74.0,-74.0,-61.0,-73.0,-71.0,,-57.0,,,-54.0,-71.0,-63.0,-54.0,,,,,,,-49.0,-65.0,,
10.86,7.62,1.01,1621501564.71347,,,,,-61.0,-66.0,,,,-62.0,-67.0,,,,,,,,,,-50.0,,,,,,,,-31.0,-40.0,-44.0,-38.0,,,,-54.0,,,,,,-68.0,,,-73.0,,-65.0,-83.0,,,,,,,-35.0,,,,,,,-32.0,-40.0,,-55.0,-46.0,,,,,,,,,,,,,,,-53.0,-70.0,,-80.0,-55.0,,,,,,,,,,,,,,,,,-74.0,,,,,,,,-83.0,,,,-74.0,,,,,-67.0,-73.0,-63.0,,-83.0,,,,,,-49.0,-77.0,,
10.86,7.62,1.01,1621501568.8529446,,,,-60.0,-61.0,-74.0,,,,-65.0,-67.0,,,,,,,,,,-47.0,,,,,,,,-33.0,-40.0,-47.0,-41.0,,,,-54.0,,,-64.0,,,-68.0,,,-73.0,,-53.0,-82.0,,,,,,,-35.0,,,,,,,-66.0,-40.0,-41.0,-55.0,-46.0,,,,,,,,,,,,,,,-53.0,-69.0,,-80.0,-61.0,,,,,,,,-71.0,-73.0,-70.0,,,,,,,-74.0,,,,,,,,-82.0,,,,-74.0,,,,,-67.0,-74.0,-63.0,-63.0,-83.0,,,,,,-50.0,-77.0,,
10.86,7.62,1.01,1621501573.036265,,,,-62.0,-62.0,-61.0,,,,-65.0,-67.0,-66.0,-88.0,,-87.0,,,,,,-48.0,,,,,,,,-33.0,-40.0,-49.0,-42.0,,,,-66.0,,,-64.0,,,-68.0,,,-73.0,-76.0,-54.0,-81.0,,,,,,,-33.0,,,,,,,-66.0,-40.0,-41.0,-55.0,-47.0,,,,,,,,,,,,,,,-52.0,-68.0,-62.0,-81.0,-60.0,,,,,,,,-71.0,-73.0,-70.0,,,,,,,-74.0,,,,,,,,-83.0,,,,-75.0,,-60.0,,,-63.0,-74.0,-54.0,-63.0,-82.0,,,,,,-48.0,-78.0,,
10.86,7.62,1.01,1621501577.2231536,,,,-62.0,-62.0,-61.0,,,,-65.0,-67.0,-64.0,-87.0,-87.0,-87.0,,,,-69.0,,-47.0,,,,,,,,-33.0,-40.0,-43.0,-37.0,,,,-66.0,,,-64.0,,,-65.0,,,-73.0,-76.0,-53.0,-82.0,,,,,,,-34.0,,,,,,,-66.0,-40.0,-41.0,-55.0,-47.0,,,,,,,-71.0,,,,,,,,-56.0,-69.0,-61.0,-81.0,-62.0,,,,,,,,-71.0,-73.0,-73.0,,,,,,,-70.0,,,,,,,,-83.0,,,,-74.0,,-60.0,,,-63.0,-74.0,-62.0,-63.0,-82.0,,,,,,-49.0,-78.0,,
10.86,7.62,1.01,1621501581.2957306,,,,-53.0,-61.0,-64.0,,,,-65.0,-66.0,-64.0,-87.0,-87.0,-88.0,,,,-69.0,,-49.0,,,,,,,,-33.0,-40.0,-43.0,-39.0,,,,-55.0,,,-64.0,,,-65.0,,,-73.0,-76.0,-55.0,-81.0,,,,,,,-35.0,,,,,,,-66.0,-40.0,-41.0,-55.0,-47.0,,,,,,-79.0,-71.0,,,,,,,,-53.0,-69.0,-61.0,-81.0,-62.0,,,,,,,,-71.0,-73.0,-73.0,,,,,,,-70.0,,,,,,,,-83.0,,,,-73.0,,-60.0,,,-61.0,-73.0,-62.0,-63.0,-83.0,,,,,,-49.0,-77.0,,
9.64,1.52,1.01,1621513278.5868168,,,,-58.0,-58.0,-59.0,,,,,,,-89.0,-89.0,-89.0,,,,,,-49.0,,,,,,,,-28.0,-51.0,-33.0,-39.0,,,,-70.0,,,,,,-57.0,,,,,-57.0,-74.0,,,,,,,-35.0,,-76.0,,,,,-30.0,-43.0,-53.0,-48.0,-40.0,,,,,,-75.0,,,,,,,,,-45.0,-60.0,-57.0,-79.0,-56.0,,,,,,,,,,,,,,,,,,,,,-86.0,,,,-75.0,-76.0,-61.0,-76.0,-72.0,,,,,-63.0,-72.0,-56.0,-55.0,,-81.0,,,,,-51.0,-71.0,,
9.64,1.52,1.01,1621513282.73641,,,,-59.0,-60.0,-59.0,,,,,,,-87.0,-86.0,-86.0,,,,,-65.0,-41.0,,,,,,,,-29.0,-44.0,-36.0,-42.0,,,,-58.0,,,,,,-57.0,,,,,-55.0,-77.0,,,,,,,-32.0,,-77.0,,,,,-30.0,-43.0,-42.0,-48.0,-40.0,,,,,,-75.0,,,,,,,,,-62.0,-61.0,-50.0,-79.0,-56.0,,,,,,,,-69.0,-69.0,-72.0,,,,,,,,,,,-86.0,-84.0,,,-79.0,-76.0,-61.0,-76.0,-72.0,,,,,-63.0,-72.0,-58.0,-56.0,-74.0,-81.0,,,,,-51.0,-71.0,,
9.64,1.52,1.01,1621513286.8284776,,,,-67.0,-61.0,-59.0,,,,,-66.0,-67.0,-90.0,-88.0,-91.0,,,,,-65.0,-41.0,,,,,,,,-30.0,-47.0,-33.0,-39.0,,,,-69.0,,,,,,-57.0,,,,,-56.0,-77.0,,,,,,,-33.0,,-77.0,,,,,-67.0,-43.0,-42.0,-48.0,-40.0,,,,,,-75.0,,,-69.0,,,,,,-45.0,-60.0,-57.0,-73.0,-56.0,,,,,,,,-69.0,-69.0,-72.0,,,,,,,,,,,-86.0,-83.0,,,-77.0,-76.0,-61.0,-76.0,-72.0,,-67.0,,,-51.0,-72.0,-58.0,-55.0,-75.0,-81.0,,,,,-57.0,-72.0,,
9.64,1.52,1.01,1621513291.1101227,,,,-67.0,-61.0,-59.0,,,,,-66.0,-67.0,-86.0,-88.0,-87.0,-56.0,,,,-65.0,-43.0,,,,,,,,-30.0,-47.0,-34.0,-38.0,,,,-69.0,,,,,,-57.0,,,,,-56.0,-75.0,,,,,,,-39.0,-70.0,-77.0,,,,,-37.0,-47.0,-42.0,-48.0,-42.0,,,,,,-75.0,,,-69.0,,,,,,-58.0,-64.0,-63.0,-75.0,-56.0,,,,,,,,-69.0,-69.0,-72.0,,,,,,,,,,,-86.0,-83.0,,-63.0,-71.0,-76.0,-61.0,-76.0,-72.0,-67.0,-67.0,,,-61.0,-72.0,-65.0,-49.0,-73.0,-82.0,,,,,-56.0,-71.0,,
9.64,1.52,1.01,1621513295.2338386,,,,-61.0,-61.0,-59.0,,,,,-66.0,-67.0,-87.0,-89.0,-91.0,-56.0,,,,-65.0,-43.0,,,,,,,,-26.0,-49.0,-30.0,-39.0,,,,-69.0,,,,,,-70.0,,,,,-56.0,-74.0,,,,,,,-29.0,-75.0,-73.0,,,,,-37.0,-48.0,-42.0,,-42.0,,,,,,-75.0,,,-69.0,,,,,,-50.0,-61.0,-63.0,-74.0,-54.0,,,,,,,,-69.0,-69.0,-72.0,,,,,,,,,,,-86.0,-85.0,-66.0,-63.0,-76.0,-76.0,-69.0,-76.0,-72.0,-67.0,-67.0,,,-57.0,-72.0,-68.0,-50.0,-74.0,-82.0,,,,,-61.0,-68.0,,
